OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
453,2021/01/02 15:00:00+00,Anne Arundel,146,5063,0,2
454,2021/01/02 15:00:00+00,Baltimore,557,12156,4,6
455,2021/01/02 15:00:00+00,Baltimore City,532,8183,11,11
456,2021/01/02 15:00:00+00,Calvert,2,1422,0,0
457,2021/01/02 15:00:00+00,Caroline,23,725,0,0
458,2021/01/02 15:00:00+00,Carroll,51,2331,0,0
459,2021/01/02 15:00:00+00,Cecil,50,893,0,1
460,2021/01/02 15:00:00+00,Charles,4,737,0,0
461,2021/01/02 15:00:00+00,Dorchester,31,549,0,0
462,2021/01/02 15:00:00+00,Frederick,30,2679,0,4
463,2021/01/02 15:00:00+00,Harford,124,3674,1,1
464,2021/01/02 15:00:00+00,Howard,173,4940,0,0
465,2021/01/02 15:00:00+00,Kent,1,371,0,0
466,2021/01/02 15:00:00+00,Montgomery,364,8771,0,6
467,2021/01/02 15:00:00+00,Prince George's,52,3466,0,2
468,2021/01/02 15:00:00+00,Queen Anne's,14,569,0,0
469,2021/01/02 15:00:00+00,Somerset,4,375,0,0
470,2021/01/02 15:00:00+00,St. Mary's,1,1409,0,0
471,2021/01/02 15:00:00+00,Talbot,45,599,0,0
472,2021/01/02 15:00:00+00,Unknown,110,4692,2,4
473,2021/01/02 15:00:00+00,Washington,17,1812,0,0
474,2021/01/02 15:00:00+00,Wicomico,160,2465,0,0
475,2021/01/02 15:00:00+00,Worcester,5,1007,0,0
476,2021/01/03 15:00:00+00,Anne Arundel,206,5269,0,2
477,2021/01/03 15:00:00+00,Baltimore,917,13073,15,21
478,2021/01/03 15:00:00+00,Baltimore City,419,8602,31,42
479,2021/01/03 15:00:00+00,Calvert,11,1433,0,0
480,2021/01/03 15:00:00+00,Caroline,4,729,0,0
481,2021/01/03 15:00:00+00,Carroll,60,2391,0,0
482,2021/01/03 15:00:00+00,Cecil,4,897,0,1
483,2021/01/03 15:00:00+00,Charles,104,841,0,0
484,2021/01/03 15:00:00+00,Dorchester,32,581,0,0
485,2021/01/03 15:00:00+00,Frederick,85,2764,2,6
486,2021/01/03 15:00:00+00,Garrett,1,342,0,0
487,2021/01/03 15:00:00+00,Harford,104,3778,2,3
488,2021/01/03 15:00:00+00,Howard,137,5077,3,3
489,2021/01/03 15:00:00+00,Kent,78,449,0,0
490,2021/01/03 15:00:00+00,Montgomery,373,9144,8,14
491,2021/01/03 15:00:00+00,Prince George's,264,3730,0,2
492,2021/01/03 15:00:00+00,Queen Anne's,28,597,0,0
493,2021/01/03 15:00:00+00,Somerset,1,376,0,0
494,2021/01/03 15:00:00+00,St. Mary's,8,1417,0,0
495,2021/01/03 15:00:00+00,Talbot,10,609,1,1
496,2021/01/03 15:00:00+00,Unknown,149,4841,1,5
497,2021/01/03 15:00:00+00,Washington,97,1909,0,0
498,2021/01/03 15:00:00+00,Wicomico,38,2503,0,0
499,2021/01/03 15:00:00+00,Worcester,9,1016,0,0
500,2021/01/04 15:00:00+00,Allegany,170,949,0,0
501,2021/01/04 15:00:00+00,Anne Arundel,1165,6434,11,13
502,2021/01/04 15:00:00+00,Baltimore,2011,15084,59,80
503,2021/01/04 15:00:00+00,Baltimore City,1167,9769,82,124
504,2021/01/04 15:00:00+00,Calvert,106,1539,0,0
505,2021/01/04 15:00:00+00,Caroline,107,836,0,0
506,2021/01/04 15:00:00+00,Carroll,326,2717,5,5
507,2021/01/04 15:00:00+00,Cecil,89,986,0,1
508,2021/01/04 15:00:00+00,Charles,109,950,0,0
509,2021/01/04 15:00:00+00,Dorchester,55,636,1,1
510,2021/01/04 15:00:00+00,Frederick,616,3380,2,8
511,2021/01/04 15:00:00+00,Garrett,121,463,0,0
512,2021/01/04 15:00:00+00,Harford,775,4553,10,13
513,2021/01/04 15:00:00+00,Howard,942,6019,36,39
514,2021/01/04 15:00:00+00,Kent,34,483,0,0
515,2021/01/04 15:00:00+00,Montgomery,2509,11653,19,33
516,2021/01/04 15:00:00+00,Prince George's,684,4414,0,2
517,2021/01/04 15:00:00+00,Queen Anne's,254,851,0,0
518,2021/01/04 15:00:00+00,Somerset,8,384,0,0
519,2021/01/04 15:00:00+00,St. Mary's,112,1529,0,0
520,2021/01/04 15:00:00+00,Talbot,117,726,0,1
521,2021/01/04 15:00:00+00,Unknown,737,5578,5,10
522,2021/01/04 15:00:00+00,Washington,366,2275,0,0
523,2021/01/04 15:00:00+00,Wicomico,95,2598,0,0
524,2021/01/04 15:00:00+00,Worcester,80,1096,0,0
525,2021/01/05 15:00:00+00,Allegany,157,1106,0,0
526,2021/01/05 15:00:00+00,Anne Arundel,824,7258,16,29
527,2021/01/05 15:00:00+00,Baltimore,2141,17225,88,168
528,2021/01/05 15:00:00+00,Baltimore City,1298,11067,84,208
529,2021/01/05 15:00:00+00,Calvert,80,1619,0,0
530,2021/01/05 15:00:00+00,Caroline,60,896,0,0
531,2021/01/05 15:00:00+00,Carroll,412,3129,3,8
532,2021/01/05 15:00:00+00,Cecil,269,1255,2,3
533,2021/01/05 15:00:00+00,Charles,121,1071,2,2
534,2021/01/05 15:00:00+00,Dorchester,222,858,0,1
535,2021/01/05 15:00:00+00,Frederick,772,4152,7,15
536,2021/01/05 15:00:00+00,Garrett,174,637,0,0
537,2021/01/05 15:00:00+00,Harford,729,5282,29,42
538,2021/01/05 15:00:00+00,Howard,847,6866,50,89
539,2021/01/05 15:00:00+00,Kent,89,572,0,0
540,2021/01/05 15:00:00+00,Montgomery,1123,12776,89,122
541,2021/01/05 15:00:00+00,Prince George's,443,4857,13,15
542,2021/01/05 15:00:00+00,Queen Anne's,111,962,1,1
543,2021/01/05 15:00:00+00,Somerset,17,401,0,0
544,2021/01/05 15:00:00+00,St. Mary's,169,1698,0,0
545,2021/01/05 15:00:00+00,Talbot,127,853,0,1
546,2021/01/05 15:00:00+00,Unknown,672,6250,34,44
547,2021/01/05 15:00:00+00,Washington,211,2486,0,0
548,2021/01/05 15:00:00+00,Wicomico,247,2845,0,0
549,2021/01/05 15:00:00+00,Worcester,288,1384,0,0
550,2021/01/06 15:00:00+00,Allegany,192,1298,0,0
551,2021/01/06 15:00:00+00,Anne Arundel,1157,8415,67,96
552,2021/01/06 15:00:00+00,Baltimore,2209,19434,180,348
553,2021/01/06 15:00:00+00,Baltimore City,1162,12229,190,398
554,2021/01/06 15:00:00+00,Calvert,128,1747,1,1
555,2021/01/06 15:00:00+00,Caroline,299,1195,2,2
556,2021/01/06 15:00:00+00,Carroll,782,3911,18,26
557,2021/01/06 15:00:00+00,Cecil,124,1379,2,5
558,2021/01/06 15:00:00+00,Charles,446,1517,7,9
559,2021/01/06 15:00:00+00,Dorchester,57,915,5,6
560,2021/01/06 15:00:00+00,Frederick,728,4880,6,21
561,2021/01/06 15:00:00+00,Garrett,167,804,0,0
562,2021/01/06 15:00:00+00,Harford,848,6130,73,115
563,2021/01/06 15:00:00+00,Howard,823,7689,94,183
564,2021/01/06 15:00:00+00,Kent,78,650,0,0
565,2021/01/06 15:00:00+00,Montgomery,1939,14715,35,157
566,2021/01/06 15:00:00+00,Prince George's,633,5490,12,27
567,2021/01/06 15:00:00+00,Queen Anne's,261,1223,4,5
568,2021/01/06 15:00:00+00,Somerset,86,487,0,0
569,2021/01/06 15:00:00+00,St. Mary's,265,1963,6,6
570,2021/01/06 15:00:00+00,Talbot,173,1026,3,4
571,2021/01/06 15:00:00+00,Unknown,886,7136,36,80
572,2021/01/06 15:00:00+00,Washington,484,2970,2,2
573,2021/01/06 15:00:00+00,Wicomico,251,3096,1,1
574,2021/01/06 15:00:00+00,Worcester,84,1468,0,0
575,2021/01/07 15:00:00+00,Allegany,243,1541,0,0
576,2021/01/07 15:00:00+00,Anne Arundel,1412,9827,108,204
577,2021/01/07 15:00:00+00,Baltimore,2430,21864,286,634
578,2021/01/07 15:00:00+00,Baltimore City,1285,13514,269,667
579,2021/01/07 15:00:00+00,Calvert,130,1877,3,4
580,2021/01/07 15:00:00+00,Caroline,69,1264,4,6
581,2021/01/07 15:00:00+00,Carroll,376,4287,29,55
582,2021/01/07 15:00:00+00,Cecil,271,1650,5,10
583,2021/01/07 15:00:00+00,Charles,135,1652,12,21
584,2021/01/07 15:00:00+00,Dorchester,113,1028,9,15
585,2021/01/07 15:00:00+00,Frederick,520,5400,47,68
586,2021/01/07 15:00:00+00,Garrett,130,934,0,0
587,2021/01/07 15:00:00+00,Harford,905,7035,87,202
588,2021/01/07 15:00:00+00,Howard,1113,8802,153,336
589,2021/01/07 15:00:00+00,Kent,24,674,5,5
590,2021/01/07 15:00:00+00,Montgomery,2632,17347,256,413
591,2021/01/07 15:00:00+00,Prince George's,602,6092,24,51
592,2021/01/07 15:00:00+00,Queen Anne's,111,1334,8,13
593,2021/01/07 15:00:00+00,Somerset,10,497,12,12
594,2021/01/07 15:00:00+00,St. Mary's,175,2138,8,14
595,2021/01/07 15:00:00+00,Talbot,97,1123,7,11
596,2021/01/07 15:00:00+00,Unknown,897,8033,100,180
597,2021/01/07 15:00:00+00,Washington,556,3526,3,5
598,2021/01/07 15:00:00+00,Wicomico,211,3307,98,99
599,2021/01/07 15:00:00+00,Worcester,74,1542,33,33
600,2021/01/08 15:00:00+00,Allegany,104,1645,5,5
601,2021/01/08 15:00:00+00,Anne Arundel,1589,11416,184,388
602,2021/01/08 15:00:00+00,Baltimore,2084,23948,345,979
603,2021/01/08 15:00:00+00,Baltimore City,1268,14782,299,966
604,2021/01/08 15:00:00+00,Calvert,499,2376,12,16
605,2021/01/08 15:00:00+00,Caroline,107,1371,3,9
606,2021/01/08 15:00:00+00,Carroll,731,5018,62,117
607,2021/01/08 15:00:00+00,Cecil,108,1758,6,16
608,2021/01/08 15:00:00+00,Charles,152,1804,19,40
609,2021/01/08 15:00:00+00,Dorchester,121,1149,7,22
610,2021/01/08 15:00:00+00,Frederick,418,5818,116,184
611,2021/01/08 15:00:00+00,Garrett,325,1259,0,0
612,2021/01/08 15:00:00+00,Harford,737,7772,104,306
613,2021/01/08 15:00:00+00,Howard,1039,9841,210,546
614,2021/01/08 15:00:00+00,Kent,33,707,0,5
615,2021/01/08 15:00:00+00,Montgomery,2753,20100,231,644
616,2021/01/08 15:00:00+00,Prince George's,850,6942,62,113
617,2021/01/08 15:00:00+00,Queen Anne's,331,1665,18,31
618,2021/01/08 15:00:00+00,Somerset,59,556,29,41
619,2021/01/08 15:00:00+00,St. Mary's,359,2497,26,40
620,2021/01/08 15:00:00+00,Talbot,320,1443,17,28
621,2021/01/08 15:00:00+00,Unknown,8608,16641,226,406
622,2021/01/08 15:00:00+00,Washington,441,3967,71,76
623,2021/01/08 15:00:00+00,Wicomico,237,3544,315,414
624,2021/01/08 15:00:00+00,Worcester,84,1626,151,184
625,2021/01/09 15:00:00+00,Allegany,18,1663,0,5
626,2021/01/09 15:00:00+00,Anne Arundel,296,11712,44,432
627,2021/01/09 15:00:00+00,Baltimore,336,24284,137,1116
628,2021/01/09 15:00:00+00,Baltimore City,378,15160,140,1106
629,2021/01/09 15:00:00+00,Calvert,413,2789,0,16
630,2021/01/09 15:00:00+00,Caroline,5,1376,0,9
631,2021/01/09 15:00:00+00,Carroll,57,5075,20,137
632,2021/01/09 15:00:00+00,Cecil,31,1789,0,16
633,2021/01/09 15:00:00+00,Charles,496,2300,0,40
634,2021/01/09 15:00:00+00,Dorchester,5,1154,1,23
635,2021/01/09 15:00:00+00,Frederick,332,6150,16,200
636,2021/01/09 15:00:00+00,Garrett,1,1260,0,0
637,2021/01/09 15:00:00+00,Harford,80,7852,26,332
638,2021/01/09 15:00:00+00,Howard,394,10235,103,649
639,2021/01/09 15:00:00+00,Kent,2,709,0,5
640,2021/01/09 15:00:00+00,Montgomery,712,20812,121,765
641,2021/01/09 15:00:00+00,Prince George's,313,7255,22,135
642,2021/01/09 15:00:00+00,Queen Anne's,17,1682,3,34
643,2021/01/09 15:00:00+00,Somerset,56,612,10,51
644,2021/01/09 15:00:00+00,St. Mary's,294,2791,1,41
645,2021/01/09 15:00:00+00,Talbot,6,1449,1,29
646,2021/01/09 15:00:00+00,Unknown,246,16887,59,465
647,2021/01/09 15:00:00+00,Washington,39,4006,3,79
648,2021/01/09 15:00:00+00,Wicomico,145,3689,110,524
649,2021/01/09 15:00:00+00,Worcester,83,1709,42,226
650,2021/01/10 15:00:00+00,Allegany,1,1664,0,5
651,2021/01/10 15:00:00+00,Anne Arundel,429,12141,12,444
652,2021/01/10 15:00:00+00,Baltimore,368,24652,41,1157
653,2021/01/10 15:00:00+00,Baltimore City,215,15375,63,1169
654,2021/01/10 15:00:00+00,Calvert,24,2813,0,16
655,2021/01/10 15:00:00+00,Caroline,1,1377,0,9
656,2021/01/10 15:00:00+00,Carroll,27,5102,13,150
657,2021/01/10 15:00:00+00,Cecil,3,1792,0,16
658,2021/01/10 15:00:00+00,Charles,28,2328,0,40
659,2021/01/10 15:00:00+00,Frederick,108,6258,18,218
660,2021/01/10 15:00:00+00,Harford,41,7893,12,344
661,2021/01/10 15:00:00+00,Howard,118,10353,32,681
662,2021/01/10 15:00:00+00,Montgomery,586,21398,110,875
663,2021/01/10 15:00:00+00,Prince George's,464,7719,2,137
664,2021/01/10 15:00:00+00,Queen Anne's,8,1690,1,35
665,2021/01/10 15:00:00+00,St. Mary's,6,2797,0,41
666,2021/01/10 15:00:00+00,Unknown,104,16991,17,482
667,2021/01/10 15:00:00+00,Washington,9,4015,3,82
668,2021/01/10 15:00:00+00,Wicomico,1,3690,0,524
669,2021/01/10 15:00:00+00,Worcester,1,1710,0,226
670,2021/01/11 15:00:00+00,Allegany,151,1815,2,7
671,2021/01/11 15:00:00+00,Anne Arundel,1377,13518,279,723
672,2021/01/11 15:00:00+00,Baltimore,3367,28019,537,1694
673,2021/01/11 15:00:00+00,Baltimore City,1513,16888,469,1638
674,2021/01/11 15:00:00+00,Calvert,121,2934,18,34
675,2021/01/11 15:00:00+00,Caroline,34,1411,6,15
676,2021/01/11 15:00:00+00,Carroll,546,5648,107,257
677,2021/01/11 15:00:00+00,Cecil,128,1920,10,26
678,2021/01/11 15:00:00+00,Charles,75,2403,34,74
679,2021/01/11 15:00:00+00,Dorchester,25,1179,6,29
680,2021/01/11 15:00:00+00,Frederick,593,6851,207,425
681,2021/01/11 15:00:00+00,Garrett,209,1469,1,1
682,2021/01/11 15:00:00+00,Harford,706,8599,199,543
683,2021/01/11 15:00:00+00,Howard,472,10825,269,950
684,2021/01/11 15:00:00+00,Kent,14,723,12,17
685,2021/01/11 15:00:00+00,Montgomery,1690,23088,427,1302
686,2021/01/11 15:00:00+00,Prince George's,656,8375,162,299
687,2021/01/11 15:00:00+00,Queen Anne's,194,1884,29,64
688,2021/01/11 15:00:00+00,Somerset,7,619,0,51
689,2021/01/11 15:00:00+00,St. Mary's,171,2968,42,83
690,2021/01/11 15:00:00+00,Talbot,154,1603,14,43
691,2021/01/11 15:00:00+00,Unknown,523,17514,213,695
692,2021/01/11 15:00:00+00,Washington,220,4235,156,238
693,2021/01/11 15:00:00+00,Wicomico,224,3914,9,533
694,2021/01/11 15:00:00+00,Worcester,44,1754,0,226
695,2021/01/12 15:00:00+00,Allegany,370,2185,2,9
696,2021/01/12 15:00:00+00,Anne Arundel,1581,15099,394,1117
697,2021/01/12 15:00:00+00,Baltimore,3918,31937,881,2575
698,2021/01/12 15:00:00+00,Baltimore City,1638,18526,516,2154
699,2021/01/12 15:00:00+00,Calvert,235,3169,21,55
700,2021/01/12 15:00:00+00,Caroline,30,1441,13,28
701,2021/01/12 15:00:00+00,Carroll,350,5998,223,480
702,2021/01/12 15:00:00+00,Cecil,179,2099,25,51
703,2021/01/12 15:00:00+00,Charles,122,2525,47,121
704,2021/01/12 15:00:00+00,Dorchester,137,1316,12,41
705,2021/01/12 15:00:00+00,Frederick,1061,7912,269,694
706,2021/01/12 15:00:00+00,Garrett,17,1486,0,1
707,2021/01/12 15:00:00+00,Harford,692,9291,223,766
708,2021/01/12 15:00:00+00,Howard,585,11410,395,1345
709,2021/01/12 15:00:00+00,Kent,33,756,8,25
710,2021/01/12 15:00:00+00,Montgomery,2494,25582,883,2185
711,2021/01/12 15:00:00+00,Prince George's,1121,9496,483,782
712,2021/01/12 15:00:00+00,Queen Anne's,128,2012,82,146
713,2021/01/12 15:00:00+00,Somerset,16,635,2,53
714,2021/01/12 15:00:00+00,St. Mary's,363,3331,45,128
715,2021/01/12 15:00:00+00,Talbot,113,1716,27,70
716,2021/01/12 15:00:00+00,Unknown,746,18260,330,1025
717,2021/01/12 15:00:00+00,Washington,274,4509,208,446
718,2021/01/12 15:00:00+00,Wicomico,152,4066,26,559
719,2021/01/12 15:00:00+00,Worcester,253,2007,112,338
720,2021/01/13 15:00:00+00,Allegany,207,2392,1,10
721,2021/01/13 15:00:00+00,Anne Arundel,1552,16651,238,1355
722,2021/01/13 15:00:00+00,Baltimore,3000,34937,885,3460
723,2021/01/13 15:00:00+00,Baltimore City,1429,19955,369,2523
724,2021/01/13 15:00:00+00,Calvert,389,3558,17,72
725,2021/01/13 15:00:00+00,Caroline,168,1609,18,46
726,2021/01/13 15:00:00+00,Carroll,820,6818,139,619
727,2021/01/13 15:00:00+00,Cecil,497,2596,13,64
728,2021/01/13 15:00:00+00,Charles,625,3150,22,143
729,2021/01/13 15:00:00+00,Dorchester,25,1341,11,52
730,2021/01/13 15:00:00+00,Frederick,791,8703,201,895
731,2021/01/13 15:00:00+00,Garrett,183,1669,0,1
732,2021/01/13 15:00:00+00,Harford,802,10093,174,940
733,2021/01/13 15:00:00+00,Howard,1026,12436,222,1567
734,2021/01/13 15:00:00+00,Kent,97,853,2,27
735,2021/01/13 15:00:00+00,Montgomery,2277,27859,400,2585
736,2021/01/13 15:00:00+00,Prince George's,1088,10584,195,977
737,2021/01/13 15:00:00+00,Queen Anne's,253,2265,17,163
738,2021/01/13 15:00:00+00,Somerset,70,705,20,73
739,2021/01/13 15:00:00+00,St. Mary's,706,4037,34,162
740,2021/01/13 15:00:00+00,Talbot,106,1822,20,90
741,2021/01/13 15:00:00+00,Unknown,910,19170,285,1310
742,2021/01/13 15:00:00+00,Washington,530,5039,101,547
743,2021/01/13 15:00:00+00,Wicomico,173,4239,152,711
744,2021/01/13 15:00:00+00,Worcester,28,2035,57,395
745,2021/01/14 15:00:00+00,Allegany,327,2719,0,10
746,2021/01/14 15:00:00+00,Anne Arundel,1363,18014,112,1467
747,2021/01/14 15:00:00+00,Baltimore,2815,37752,382,3842
748,2021/01/14 15:00:00+00,Baltimore City,1657,21612,348,2871
749,2021/01/14 15:00:00+00,Calvert,487,4045,8,80
750,2021/01/14 15:00:00+00,Caroline,78,1687,5,51
751,2021/01/14 15:00:00+00,Carroll,666,7484,53,672
752,2021/01/14 15:00:00+00,Cecil,273,2869,2,66
753,2021/01/14 15:00:00+00,Charles,138,3288,23,166
754,2021/01/14 15:00:00+00,Dorchester,163,1504,4,56
755,2021/01/14 15:00:00+00,Frederick,1125,9828,18,913
756,2021/01/14 15:00:00+00,Garrett,16,1685,0,1
757,2021/01/14 15:00:00+00,Harford,829,10922,106,1046
758,2021/01/14 15:00:00+00,Howard,1053,13489,116,1683
759,2021/01/14 15:00:00+00,Kent,13,866,3,30
760,2021/01/14 15:00:00+00,Montgomery,2272,30131,151,2736
761,2021/01/14 15:00:00+00,Prince George's,946,11530,152,1129
762,2021/01/14 15:00:00+00,Queen Anne's,81,2346,14,177
763,2021/01/14 15:00:00+00,Somerset,22,727,10,83
764,2021/01/14 15:00:00+00,St. Mary's,735,4772,12,174
765,2021/01/14 15:00:00+00,Talbot,187,2009,9,99
766,2021/01/14 15:00:00+00,Unknown,798,19968,119,1429
767,2021/01/14 15:00:00+00,Washington,555,5594,13,560
768,2021/01/14 15:00:00+00,Wicomico,466,4705,99,810
769,2021/01/14 15:00:00+00,Worcester,126,2161,30,425
770,2021/01/15 15:00:00+00,Allegany,310,3029,0,10
771,2021/01/15 15:00:00+00,Anne Arundel,1630,19644,84,1551
772,2021/01/15 15:00:00+00,Baltimore,2069,39821,243,4085
773,2021/01/15 15:00:00+00,Baltimore City,1320,22932,156,3027
774,2021/01/15 15:00:00+00,Calvert,620,4665,72,152
775,2021/01/15 15:00:00+00,Caroline,104,1791,4,55
776,2021/01/15 15:00:00+00,Carroll,919,8403,126,798
777,2021/01/15 15:00:00+00,Cecil,358,3227,8,74
778,2021/01/15 15:00:00+00,Charles,565,3853,16,182
779,2021/01/15 15:00:00+00,Dorchester,263,1767,39,95
780,2021/01/15 15:00:00+00,Frederick,1093,10921,16,929
781,2021/01/15 15:00:00+00,Garrett,212,1897,0,1
782,2021/01/15 15:00:00+00,Harford,616,11538,203,1249
783,2021/01/15 15:00:00+00,Howard,1024,14513,135,1818
784,2021/01/15 15:00:00+00,Kent,27,893,2,32
785,2021/01/15 15:00:00+00,Montgomery,2567,32698,250,2986
786,2021/01/15 15:00:00+00,Prince George's,1456,12986,214,1343
787,2021/01/15 15:00:00+00,Queen Anne's,397,2743,8,185
788,2021/01/15 15:00:00+00,Somerset,59,786,1,84
789,2021/01/15 15:00:00+00,St. Mary's,788,5560,28,202
790,2021/01/15 15:00:00+00,Talbot,411,2420,3,102
791,2021/01/15 15:00:00+00,Unknown,841,20809,89,1518
792,2021/01/15 15:00:00+00,Washington,419,6013,7,567
793,2021/01/15 15:00:00+00,Wicomico,548,5253,10,820
794,2021/01/15 15:00:00+00,Worcester,186,2347,4,429
795,2021/01/16 15:00:00+00,Allegany,6,3035,0,10
796,2021/01/16 15:00:00+00,Anne Arundel,505,20149,129,1680
797,2021/01/16 15:00:00+00,Baltimore,661,40482,238,4323
798,2021/01/16 15:00:00+00,Baltimore City,412,23344,286,3313
799,2021/01/16 15:00:00+00,Calvert,53,4718,1,153
800,2021/01/16 15:00:00+00,Caroline,3,1794,3,58
801,2021/01/16 15:00:00+00,Carroll,192,8595,17,815
802,2021/01/16 15:00:00+00,Cecil,8,3235,2,76
803,2021/01/16 15:00:00+00,Charles,43,3896,18,200
804,2021/01/16 15:00:00+00,Dorchester,6,1773,2,97
805,2021/01/16 15:00:00+00,Frederick,461,11382,4,933
806,2021/01/16 15:00:00+00,Garrett,75,1972,0,1
807,2021/01/16 15:00:00+00,Harford,106,11644,25,1274
808,2021/01/16 15:00:00+00,Howard,475,14988,130,1948
809,2021/01/16 15:00:00+00,Kent,30,923,53,85
810,2021/01/16 15:00:00+00,Montgomery,389,33087,45,3031
811,2021/01/16 15:00:00+00,Prince George's,531,13517,263,1606
812,2021/01/16 15:00:00+00,Queen Anne's,21,2764,12,197
813,2021/01/16 15:00:00+00,Somerset,4,790,0,84
814,2021/01/16 15:00:00+00,St. Mary's,602,6162,11,213
815,2021/01/16 15:00:00+00,Talbot,11,2431,3,105
816,2021/01/16 15:00:00+00,Unknown,204,21013,41,1559
817,2021/01/16 15:00:00+00,Washington,37,6050,0,567
818,2021/01/16 15:00:00+00,Wicomico,45,5298,1,821
819,2021/01/16 15:00:00+00,Worcester,683,3030,1,430
820,2021/01/17 15:00:00+00,Allegany,1,3036,0,10
821,2021/01/17 15:00:00+00,Anne Arundel,353,20502,42,1722
822,2021/01/17 15:00:00+00,Baltimore,429,40911,279,4602
823,2021/01/17 15:00:00+00,Baltimore City,176,23520,213,3526
824,2021/01/17 15:00:00+00,Calvert,6,4724,5,158
825,2021/01/17 15:00:00+00,Caroline,45,1839,42,100
826,2021/01/17 15:00:00+00,Carroll,24,8619,9,824
827,2021/01/17 15:00:00+00,Cecil,60,3295,20,96
828,2021/01/17 15:00:00+00,Charles,45,3941,118,318
829,2021/01/17 15:00:00+00,Dorchester,2,1775,3,100
830,2021/01/17 15:00:00+00,Frederick,68,11450,102,1035
831,2021/01/17 15:00:00+00,Garrett,0,1972,1,2
832,2021/01/17 15:00:00+00,Harford,42,11686,40,1314
833,2021/01/17 15:00:00+00,Howard,74,15062,41,1989
834,2021/01/17 15:00:00+00,Kent,2,925,0,85
835,2021/01/17 15:00:00+00,Montgomery,275,33362,61,3092
836,2021/01/17 15:00:00+00,Prince George's,181,13698,42,1648
837,2021/01/17 15:00:00+00,Queen Anne's,11,2775,2,199
838,2021/01/17 15:00:00+00,Somerset,38,828,76,160
839,2021/01/17 15:00:00+00,St. Mary's,4,6166,6,219
840,2021/01/17 15:00:00+00,Talbot,1,2432,8,113
841,2021/01/17 15:00:00+00,Unknown,115,21128,64,1623
842,2021/01/17 15:00:00+00,Washington,35,6085,73,640
843,2021/01/17 15:00:00+00,Wicomico,4,5302,13,834
844,2021/01/17 15:00:00+00,Worcester,10,3040,42,472
845,2021/01/18 15:00:00+00,Allegany,0,3036,18,28
846,2021/01/18 15:00:00+00,Anne Arundel,1669,22171,283,2005
847,2021/01/18 15:00:00+00,Baltimore,857,41768,256,4858
848,2021/01/18 15:00:00+00,Baltimore City,697,24217,190,3716
849,2021/01/18 15:00:00+00,Calvert,28,4752,22,180
850,2021/01/18 15:00:00+00,Caroline,16,1855,7,107
851,2021/01/18 15:00:00+00,Carroll,134,8753,34,858
852,2021/01/18 15:00:00+00,Cecil,50,3345,41,137
853,2021/01/18 15:00:00+00,Charles,44,3985,11,329
854,2021/01/18 15:00:00+00,Dorchester,9,1784,15,115
855,2021/01/18 15:00:00+00,Frederick,196,11646,214,1249
856,2021/01/18 15:00:00+00,Garrett,0,1972,1,3
857,2021/01/18 15:00:00+00,Harford,317,12003,115,1429
858,2021/01/18 15:00:00+00,Howard,635,15697,228,2217
859,2021/01/18 15:00:00+00,Kent,10,935,1,86
860,2021/01/18 15:00:00+00,Montgomery,400,33762,556,3648
861,2021/01/18 15:00:00+00,Prince George's,702,14400,152,1800
862,2021/01/18 15:00:00+00,Queen Anne's,38,2813,29,228
863,2021/01/18 15:00:00+00,Somerset,31,859,74,234
864,2021/01/18 15:00:00+00,St. Mary's,382,6548,29,248
865,2021/01/18 15:00:00+00,Talbot,52,2484,59,172
866,2021/01/18 15:00:00+00,Unknown,156,21284,230,1853
867,2021/01/18 15:00:00+00,Washington,10,6095,239,879
868,2021/01/18 15:00:00+00,Wicomico,549,5851,19,853
869,2021/01/18 15:00:00+00,Worcester,93,3133,7,479
870,2021/01/19 15:00:00+00,Allegany,316,3352,82,110
871,2021/01/19 15:00:00+00,Anne Arundel,2144,24315,495,2500
872,2021/01/19 15:00:00+00,Baltimore,3366,45134,974,5832
873,2021/01/19 15:00:00+00,Baltimore City,1281,25498,675,4391
874,2021/01/19 15:00:00+00,Calvert,96,4848,48,228
875,2021/01/19 15:00:00+00,Caroline,37,1892,3,110
876,2021/01/19 15:00:00+00,Carroll,220,8973,81,939
877,2021/01/19 15:00:00+00,Cecil,421,3766,24,161
878,2021/01/19 15:00:00+00,Charles,65,4050,12,341
879,2021/01/19 15:00:00+00,Dorchester,216,2000,6,121
880,2021/01/19 15:00:00+00,Frederick,639,12285,161,1410
881,2021/01/19 15:00:00+00,Garrett,64,2036,12,15
882,2021/01/19 15:00:00+00,Harford,872,12875,202,1631
883,2021/01/19 15:00:00+00,Howard,879,16576,267,2484
884,2021/01/19 15:00:00+00,Kent,71,1006,1,87
885,2021/01/19 15:00:00+00,Montgomery,2565,36327,417,4065
886,2021/01/19 15:00:00+00,Prince George's,682,15082,251,2051
887,2021/01/19 15:00:00+00,Queen Anne's,144,2957,22,250
888,2021/01/19 15:00:00+00,Somerset,37,896,10,244
889,2021/01/19 15:00:00+00,St. Mary's,34,6582,30,278
890,2021/01/19 15:00:00+00,Talbot,128,2612,6,178
891,2021/01/19 15:00:00+00,Unknown,434,21718,287,2140
892,2021/01/19 15:00:00+00,Washington,367,6462,142,1021
893,2021/01/19 15:00:00+00,Wicomico,416,6267,150,1003
